"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","CAD_5mon","CAD_7mon","CBB_5mon","CBB_7mon","redspider_5mon1_3 ","branch_number","CAD_3mon","CBB_3mon","DM_gravity","height_1st_branch","yield_ha","shoot_weight_plot","root_weight_plot","frogskin1_5","vigor1_5","lodging1_3","lodging1_3_6mon","root_number_commercial","root_weight_commercial","root_number_non_commercial","stake_plant","planted_number_plot","plant_type","height","height_wt_leaf","harvest_number","mites_3mon","mites_7mon","root_skin_color1_3","root_constriction1_3","root_type1_5","root_length1_3","root_number","root_weight_air","root_weight_water","root_rot_number","germinated_number_plot","root_peduncle1_3","root_shape1_6","thrips1_5","carotenoid1_8","harvest_number_plan","germination_perc","yield_ha_v2","DM_yield_ha"
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201892CQPRC_buen_rep3_CM9456-12_37",3,37,3,11,"test"," (Operator: lizbethpino, Time: )","CM9456-12","test",NA,NA,NA,NA,NA,NA,NA,NA,37.9600180831826,168.4,25.28,NA,12.64,NA,NA,1,NA,16,6.18,8.4,14.8,20,3,270.2,NA,5,NA,NA,3,1,NA,2,58,3.145,0.38,NA,10,1,2,NA,1,5,50,25.28,9.59629257142856
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201892CQPRC_buen_rep3_CMB8527_35",3,35,3,9,"test"," (Operator: lizbethpino, Time: )","CMB8527","test",NA,NA,NA,NA,NA,NA,NA,NA,40.4426275992438,148.4,24.28,NA,12.14,NA,NA,1,NA,18,8.5,4.6,12.6,20,2,312.2,NA,5,NA,NA,3,2,NA,3,41,3.05,0.405,NA,20,1,2,NA,1,5,100,24.28,9.8194699810964
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201892CQPRC_buen_rep3_COL2215_28",3,28,3,2,"check"," (Operator: lizbethpino, Time: )","COL2215_is_Venezolana","check_released",NA,NA,NA,NA,NA,NA,NA,NA,39.1591902071563,179.4,28.52,NA,14.26,NA,NA,1,NA,13,8.2,8,16.4,20,2,341.2,NA,5,NA,NA,3,2,NA,2,53,3.04,0.385,NA,10,1,2,NA,1,5,50,28.52,11.168201047081
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201892CQPRC_buen_rep3_GM1692-56_34",3,34,3,8,"test"," (Operator: lizbethpino, Time: )","GM1692-56","test",NA,NA,NA,NA,NA,NA,NA,NA,40.5797463768116,200.2,27.52,NA,13.76,NA,NA,1,NA,27,9.26,7.6,32.4,20,1,399.2,NA,5,NA,NA,3,1,NA,2,65,3.185,0.425,NA,20,1,2,NA,1,5,100,27.52,11.1675462028986
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201892CQPRC_buen_rep3_GM214-62_39",3,39,3,13,"test"," (Operator: lizbethpino, Time: )","GM214-62","test",NA,NA,NA,NA,NA,NA,NA,NA,41.3877272727272,163.6,24.52,NA,12.26,NA,NA,1,NA,23,6.38,8.4,15.2,20,2,300.6,NA,5,NA,NA,3,1,NA,2,65,3.06,0.42,NA,20,1,2,NA,1,5,100,24.52,10.1482707272727
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201892CQPRC_buen_rep3_GM3790-2_27",3,27,3,1,"test"," (Operator: lizbethpino, Time: )","GM3790-2","test",NA,NA,NA,NA,NA,NA,NA,NA,40.9287047619048,192.4,28.54,NA,14.27,NA,NA,1,NA,27,11.19,5.4,17.8,20,2,299.4,NA,5,NA,NA,3,2,NA,2,54,3.035,0.41,NA,20,1,2,NA,2,5,100,28.54,11.6810523390476
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201892CQPRC_buen_rep3_P13_32",3,32,3,6,"check"," (Operator: lizbethpino, Time: )","P13","test",NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1.28,NA,0.64,NA,NA,1,NA,0,0,2,2.66666666666667,20,2,145.666666666667,NA,5,NA,NA,3,1,NA,1,6,NA,NA,NA,14,1,4,NA,1,5,70,1.28,NA
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201892CQPRC_buen_rep3_SM1127-8_29",3,29,3,3,"test"," (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",NA,NA,NA,NA,NA,NA,NA,NA,36.7748587570621,177.8,22.12,NA,11.06,NA,NA,1,NA,20,6.64,7.8,15.4,20,2,320.2,NA,5,NA,NA,3,1,NA,2,59,3,0.345,NA,20,1,1,NA,1,5,100,22.12,8.13459875706214
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201892CQPRC_buen_rep3_SM3106-14_38",3,38,3,12,"test"," (Operator: lizbethpino, Time: )","SM3106-14","test",NA,NA,NA,NA,NA,NA,NA,NA,42.8359735349716,202.6,25.2,NA,12.6,NA,NA,1,NA,17,7.18,6.2,17.4,20,1,315.2,NA,5,NA,NA,1,1,NA,3,48,3.09,0.445,NA,10,1,4,NA,1,5,50,25.2,10.7946653308128
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201892CQPRC_buen_rep3_SM3553-27_33",3,33,3,7,"test"," (Operator: lizbethpino, Time: )","SM3553-27","test",NA,NA,NA,NA,NA,NA,NA,NA,39.1084249084249,237.4,34.44,NA,17.22,NA,NA,1,NA,28,12.66,5.8,29.4,20,1,362.4,NA,5,NA,NA,3,2,NA,2,57,3.125,0.395,NA,20,1,2,NA,1,5,100,34.44,13.4689415384615
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201892CQPRC_buen_rep3_SM3562-32_31",3,31,3,5,"test"," (Operator: lizbethpino, Time: )","SM3562-32","test",NA,NA,NA,NA,NA,NA,NA,NA,34.7008591065292,165,27.72,NA,13.86,NA,NA,1,NA,25,8.32,8.4,23.4,20,3,350.8,NA,5,NA,NA,3,1,NA,2,67,3.25,0.34,NA,19,1,1,NA,1,5,95,27.72,9.61907814432989
2018,"201892CQPRC_buen","201892CQPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura","Caiseli,Caiselli,CAISELLI","201892CQPRC_buen_rep3_SMB2446-2_36",3,36,3,10,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",NA,NA,NA,NA,NA,NA,NA,NA,39.0172407732865,294.8,24.68,NA,12.34,NA,NA,1,NA,18,6.16,6.8,17.6,20,1,294.8,NA,5,NA,NA,3,2,NA,2,52,3.255,0.41,NA,20,1,2,NA,1,5,100,24.68,9.62945502284711
2018,"201893BCPRC_buen","201893BCPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201893BCPRC_buen_rep1_GM1556-4_1",1,1,1,1,"test"," (Operator: lizbethpino, Time: )","GM1556-4","test",NA,NA,NA,NA,NA,NA,NA,NA,35.4889454545454,149.2,24.34,NA,12.17,NA,NA,1,NA,11,4.96,10.4,21.4,20,2,360,NA,5,NA,NA,3,1,NA,2,63,3.085,0.335,NA,19,3,4,NA,3,5,95,24.34,8.63800932363635
2018,"201893BCPRC_buen","201893BCPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201893BCPRC_buen_rep1_GM3518-42_2",1,2,1,2,"test"," (Operator: lizbethpino, Time: )","GM3518-42","test",NA,NA,NA,NA,NA,NA,NA,NA,35.7374769797422,191,19.92,NA,9.96,NA,NA,2,NA,12,4.96,8.6,19,20,1,353,NA,5,NA,NA,3,1,NA,2,55,3.05,0.335,NA,19,1,2,NA,4,5,95,19.92,7.11890541436465
2018,"201893BCPRC_buen","201893BCPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201893BCPRC_buen_rep1_GM3518-66_3",1,3,1,3,"test"," (Operator: lizbethpino, Time: )","GM3518-66","test",NA,NA,NA,NA,NA,NA,NA,NA,33.3782445759368,185.2,13.52,NA,6.76,NA,NA,1,NA,4,1.8,9.4,21,20,1,375,NA,5,NA,NA,3,1,NA,2,51,2.81,0.275,NA,20,1,2,NA,4,5,100,13.52,4.51273866666665
2018,"201893BCPRC_buen","201893BCPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201893BCPRC_buen_rep1_GM3518-68_4",1,4,1,4,"test"," (Operator: lizbethpino, Time: )","GM3518-68","test",NA,NA,NA,NA,NA,NA,NA,NA,33.9508896797153,186,23.92,NA,11.96,NA,NA,1,NA,13,4.12,12,15,20,2,333.8,NA,5,NA,NA,3,1,NA,2,73,3.125,0.315,NA,20,1,2,NA,4,5,100,23.92,8.1210528113879
2018,"201893BCPRC_buen","201893BCPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201893BCPRC_buen_rep1_GM3594-70_5",1,5,1,5,"test"," (Operator: lizbethpino, Time: )","GM3594-70","test",NA,NA,NA,NA,NA,NA,NA,NA,35.6301831501831,210.6,21.48,NA,10.74,NA,NA,1,NA,12,5.84,7.8,19.4,20,1,366,NA,5,NA,NA,3,2,NA,3,51,3.065,0.335,NA,14,1,2,NA,3,5,70,21.48,7.65336334065933
2018,"201893BCPRC_buen","201893BCPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201893BCPRC_buen_rep1_GM3650-51_6",1,6,1,6,"test"," (Operator: lizbethpino, Time: )","GM3650-51","test",NA,NA,NA,NA,NA,NA,NA,NA,37.4434525939177,137,22.68,NA,11.34,NA,NA,1,NA,14,6.34,6.8,10,20,2,265,NA,5,NA,NA,3,2,NA,3,48,3.17,0.375,NA,20,1,2,NA,4,5,100,22.68,8.49217504830053
2018,"201893BCPRC_buen","201893BCPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201893BCPRC_buen_rep1_P13_10",1,10,1,10,"check"," (Operator: lizbethpino, Time: )","P13","test",NA,NA,NA,NA,NA,NA,NA,NA,32.7362654867256,60.4,13.72,NA,6.86,NA,NA,1,NA,12,4.52,2.4,3.6,20,5,168,NA,5,NA,NA,3,1,NA,2,24,3.12,0.295,NA,16,1,4,NA,1,5,80,13.72,4.49141562477875
2018,"201893BCPRC_buen","201893BCPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201893BCPRC_buen_rep1_SM3536-44_7",1,7,1,7,"test"," (Operator: lizbethpino, Time: )","SM3536-44","test",NA,NA,NA,NA,NA,NA,NA,NA,36.9276727272727,188.6,16.44,NA,8.22,NA,NA,1,NA,13,5.88,4.4,11.2,20,2,317.6,NA,5,NA,NA,3,1,NA,2,35,3.11,0.36,NA,17,1,2,NA,4,5,85,16.44,6.07090939636363
2018,"201893BCPRC_buen","201893BCPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201893BCPRC_buen_rep1_SM3677-74_8",1,8,1,8,"test"," (Operator: lizbethpino, Time: )","SM3677-74","test",NA,NA,NA,NA,NA,NA,NA,NA,38.265065913371,234.8,29.28,NA,14.64,NA,NA,1,NA,15,5.98,12.8,20.6,20,1,386,NA,5,NA,NA,3,1,NA,3,79,3.025,0.37,NA,20,1,4,NA,3,5,100,29.28,11.204011299435
2018,"201893BCPRC_buen","201893BCPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201893BCPRC_buen_rep1_SM3762-15_9",1,9,1,9,"test"," (Operator: lizbethpino, Time: )","SM3762-15","test",NA,NA,NA,NA,NA,NA,NA,NA,33.4694085027726,192.4,23.04,NA,11.52,NA,NA,1,NA,11,5.82,7.8,14.4,20,1,313.4,NA,5,NA,NA,3,1,NA,3,50,3,0.295,NA,20,1,2,NA,3,5,100,23.04,7.71135171903881
2018,"201893BCPRC_buen","201893BCPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201893BCPRC_buen_rep2_GM1556-4_14",2,14,2,7,"test"," (Operator: lizbethpino, Time: )","GM1556-4","test",NA,NA,NA,NA,NA,NA,NA,NA,34.4224603174603,137.8,22.92,NA,11.46,NA,NA,1,NA,7,3.12,12.8,18,20,2,394,NA,5,NA,NA,3,1,NA,2,71,2.81,0.29,NA,20,2,4,NA,3,5,100,22.92,7.8896279047619
2018,"201893BCPRC_buen","201893BCPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201893BCPRC_buen_rep2_GM3518-42_11",2,11,2,10,"test"," (Operator: lizbethpino, Time: )","GM3518-42","test",NA,NA,NA,NA,NA,NA,NA,NA,30.9630508474576,172,10.68,NA,5.34,NA,NA,1,NA,5,1.52,5.8,19.4,20,1,398.6,NA,5,NA,NA,3,1,NA,2,34,1.29,0.11,NA,20,1,2,NA,4,5,100,10.68,3.30685383050847
2018,"201893BCPRC_buen","201893BCPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201893BCPRC_buen_rep2_GM3518-66_16",2,16,2,5,"test"," (Operator: lizbethpino, Time: )","GM3518-66","test",NA,NA,NA,NA,NA,NA,NA,NA,35.1538403990025,172.8,17.96,NA,8.98,NA,NA,1,NA,8,2.62,11,15.8,20,1,352.2,NA,5,NA,NA,3,1,NA,2,63,2.245,0.24,NA,20,1,2,NA,4,5,100,17.96,6.31362973566085
2018,"201893BCPRC_buen","201893BCPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201893BCPRC_buen_rep2_GM3518-68_12",2,12,2,9,"test"," (Operator: lizbethpino, Time: )","GM3518-68","test",NA,NA,NA,NA,NA,NA,NA,NA,33.4747272727273,183.4,25.4,NA,12.7,NA,NA,1,NA,14,7.1,7,16.6,20,2,301.6,NA,5,NA,NA,3,2,NA,1,49,3.05,0.3,NA,14,1,2,NA,4,5,70,25.4,8.50258072727273
2018,"201893BCPRC_buen","201893BCPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201893BCPRC_buen_rep2_GM3650-51_20",2,20,2,1,"test"," (Operator: lizbethpino, Time: )","GM3650-51","test",NA,NA,NA,NA,NA,NA,NA,NA,35.1323913043478,183.2,37.2,NA,18.6,NA,NA,1,NA,18,11.22,7.4,17.4,20,2,343.2,NA,5,NA,NA,3,1,NA,2,55,3.09,0.33,NA,19,1,2,NA,4,5,95,37.2,13.0692495652174
2018,"201893BCPRC_buen","201893BCPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201893BCPRC_buen_rep2_P13_13",2,13,2,8,"check"," (Operator: lizbethpino, Time: )","P13","test",NA,NA,NA,NA,NA,NA,NA,NA,30.8763362068965,71.6,8.4,NA,4.2,NA,NA,1,NA,11,2.86,1.8,3.2,20,5,185.2,NA,5,NA,NA,3,1,NA,2,20,2.535,0.215,NA,17,1,4,NA,1,5,85,8.4,2.59361224137931
2018,"201893BCPRC_buen","201893BCPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201893BCPRC_buen_rep2_SM3536-44_15",2,15,2,6,"test"," (Operator: lizbethpino, Time: )","SM3536-44","test",NA,NA,NA,NA,NA,NA,NA,NA,37.4980707964602,155.4,24.12,NA,12.06,NA,NA,1,NA,13,4.44,11.6,13.6,20,2,334,NA,5,NA,NA,3,1,NA,2,71,3.205,0.38,NA,19,1,2,NA,4,5,95,24.12,9.0445346761062
2018,"201893BCPRC_buen","201893BCPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201893BCPRC_buen_rep2_SM3677-74_17",2,17,2,4,"test"," (Operator: lizbethpino, Time: )","SM3677-74","test",NA,NA,NA,NA,NA,NA,NA,NA,37.2127289719626,214.4,27.72,NA,13.86,NA,NA,1,NA,25,9.84,7,17.6,20,1,388,NA,5,NA,NA,3,1,NA,2,60,3.03,0.355,NA,20,1,4,NA,3,5,100,27.72,10.315368471028
2018,"201893BCPRC_buen","201893BCPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201893BCPRC_buen_rep2_SM3677-74_18",2,18,2,3,"test"," (Operator: lizbethpino, Time: )","SM3677-74","test",NA,NA,NA,NA,NA,NA,NA,NA,35.2808992805755,246,17.16,NA,8.58,NA,NA,1,NA,13,6.12,3.8,26.4,20,1,434,NA,5,NA,NA,3,1,NA,2,32,3.115,0.335,NA,15,1,2,NA,3,5,75,17.16,6.05420231654676
2018,"201893BCPRC_buen","201893BCPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201893BCPRC_buen_rep2_SM3762-15_19",2,19,2,2,"test"," (Operator: lizbethpino, Time: )","SM3762-15","test",NA,NA,NA,NA,NA,NA,NA,NA,34.5528032345013,174.4,31.64,NA,15.82,NA,NA,1,NA,15,8.84,8.6,12.8,20,1,364.4,NA,5,NA,NA,3,1,NA,3,58,4.14,0.43,NA,18,1,2,NA,3,5,90,31.64,10.9325069433962
2018,"201893BCPRC_buen","201893BCPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201893BCPRC_buen_rep3_GM1556-4_29",3,29,3,9,"test"," (Operator: lizbethpino, Time: )","GM1556-4","test",NA,NA,NA,NA,NA,NA,NA,NA,31.8242809364548,137.4,20.56,NA,10.28,NA,NA,1,NA,11,3.7,13,20.8,20,2,360,NA,5,NA,NA,3,2,NA,2,76,3.285,0.295,NA,17,1,4,NA,3,5,85,20.56,6.54307216053511
2018,"201893BCPRC_buen","201893BCPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201893BCPRC_buen_rep3_GM3518-42_26",3,26,3,6,"test"," (Operator: lizbethpino, Time: )","GM3518-42","test",NA,NA,NA,NA,NA,NA,NA,NA,30.3785472972973,163.2,21.72,NA,10.86,NA,NA,1,NA,12,4.86,7.8,14.4,20,2,272.2,NA,5,NA,NA,3,1,NA,2,51,3.225,0.265,NA,18,1,2,NA,4,5,90,21.72,6.59822047297297
2018,"201893BCPRC_buen","201893BCPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201893BCPRC_buen_rep3_GM3518-66_25",3,25,3,5,"test"," (Operator: lizbethpino, Time: )","GM3518-66","test",NA,NA,NA,NA,NA,NA,NA,NA,34.3665410958904,155.6,29.02,NA,14.51,NA,NA,2,NA,15,7.81,9.4,15,20,1,349.4,NA,5,NA,NA,3,1,NA,2,62,3.255,0.335,NA,20,1,2,NA,4,5,100,29.02,9.97317022602739
2018,"201893BCPRC_buen","201893BCPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201893BCPRC_buen_rep3_GM3518-68_30",3,30,3,10,"test"," (Operator: lizbethpino, Time: )","GM3518-68","test",NA,NA,NA,NA,NA,NA,NA,NA,34.4707692307692,176.6,25.08,NA,12.54,NA,NA,1,NA,13,7.46,5.6,23.6,20,2,344,NA,5,NA,NA,3,1,NA,3,41,1.885,0.195,NA,17,1,2,NA,4,5,85,25.08,8.64526892307691
2018,"201893BCPRC_buen","201893BCPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201893BCPRC_buen_rep3_GM3594-70_21",3,21,3,1,"test"," (Operator: lizbethpino, Time: )","GM3594-70","test",NA,NA,NA,NA,NA,NA,NA,NA,33.6712609457092,250.2,24,NA,12,NA,NA,1,NA,21,7.36,5.6,18,20,1,374,NA,5,NA,NA,3,1,NA,1,49,3.17,0.315,NA,13,1,2,NA,3,5,65,24,8.08110262697021
2018,"201893BCPRC_buen","201893BCPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201893BCPRC_buen_rep3_GM3650-51_28",3,28,3,8,"test"," (Operator: lizbethpino, Time: )","GM3650-51","test",NA,NA,NA,NA,NA,NA,NA,NA,33.8837055837564,144.8,25.5,NA,12.75,NA,NA,2,NA,15,8.5,4.8,13.4,20,2,284.6,NA,5,NA,NA,3,1,NA,2,39,3.285,0.33,NA,15,1,2,NA,4,5,75,25.5,8.64034492385788
2018,"201893BCPRC_buen","201893BCPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201893BCPRC_buen_rep3_P13_22",3,22,3,2,"check"," (Operator: lizbethpino, Time: )","P13","test",NA,NA,NA,NA,NA,NA,NA,NA,29.9109540636042,96.2,11.48,NA,5.74,NA,NA,1,NA,5,2.66,3.6,6,20,5,182,NA,5,NA,NA,3,1,NA,1,23,3.075,0.245,NA,13,1,4,NA,1,5,65,11.48,3.43377752650176
2018,"201893BCPRC_buen","201893BCPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201893BCPRC_buen_rep3_SM3536-44_24",3,24,3,4,"test"," (Operator: lizbethpino, Time: )","SM3536-44","test",NA,NA,NA,NA,NA,NA,NA,NA,37.2154181818182,168,27.36,NA,13.68,NA,NA,1,NA,21,8.06,9.2,16.8,20,2,350,NA,5,NA,NA,3,1,NA,2,67,3.115,0.365,NA,19,1,2,NA,4,5,95,27.36,10.1821384145455
2018,"201893BCPRC_buen","201893BCPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201893BCPRC_buen_rep3_SM3677-74_23",3,23,3,3,"test"," (Operator: lizbethpino, Time: )","SM3677-74","test",NA,NA,NA,NA,NA,NA,NA,NA,36.8794346978557,231.8,39.08,NA,19.54,NA,NA,1,NA,30,14.08,5,14.8,20,1,416,NA,5,NA,NA,3,1,NA,2,55,2.9,0.335,NA,20,1,4,NA,3,5,100,39.08,14.412483079922
2018,"201893BCPRC_buen","201893BCPRC_buen",4,5,"2018-September-25","2019-June-25","Buenaventura",NA,"201893BCPRC_buen_rep3_SM3762-15_27",3,27,3,7,"test"," (Operator: lizbethpino, Time: )","SM3762-15","test",NA,NA,NA,NA,NA,NA,NA,NA,33.1455719557196,176.2,25.56,NA,12.78,NA,NA,1,NA,17,9.1,5,13.6,20,1,306.4,NA,5,NA,NA,3,1,NA,2,42,3,0.29,NA,17,1,2,NA,3,5,85,25.56,8.47200819188193
2019,"2019112CQPRC_tuma","2019112CQPRC_tuma",4,4.5,"2019-December-19","2020-October-20","Tumaco",NA,"2019112CQPRC_tuma_rep1_Eco-Blanca_4",1,4,1,4,"check"," (Operator: lizbethpino, Time: )","Eco-Blanca","test",1,1,1,1,1,NA,1,1,27.3468148148148,62.8,39.1333333333333,0.48,17.61,NA,4,1,NA,12,11.74,2,5,20,4,212.8,NA,5,1,1,2,1,NA,2,22,2890,190,NA,12,2,1,1,1,5,60,39.1333333333333,10.7017201975308
2019,"2019112CQPRC_tuma","2019112CQPRC_tuma",4,4.5,"2019-December-19","2020-October-20","Tumaco",NA,"2019112CQPRC_tuma_rep1_GM214-62_1",1,1,1,1,"test"," (Operator: lizbethpino, Time: )","GM214-62","test",1,1,1,1,1,NA,1,1,36.915415821501,162.2,25.4888888888889,0.47,11.47,NA,3,1,NA,7,7.19,2,8.4,20,3,220.8,NA,5,1,1,3,1,NA,2,17,2230,258,NA,16,2,1,1,1,5,80,25.4888888888889,9.4093293216137
2019,"2019112CQPRC_tuma","2019112CQPRC_tuma",4,4.5,"2019-December-19","2020-October-20","Tumaco",NA,"2019112CQPRC_tuma_rep1_LLANERA_2",1,2,1,2,"check"," (Operator: lizbethpino, Time: )","COL1438_is_Llenerita","check_released",1,1,1,1,1,NA,1,1,29.2623711340206,201,8.55555555555556,0.58,3.85,NA,4,1,NA,4,2.46,2.5,10.5,20,4,319,NA,2,1,1,2,1,NA,2,9,2100,160,NA,10,2,1,1,1,5,50,8.55555555555556,2.50355841924399
2019,"2019112CQPRC_tuma","2019112CQPRC_tuma",4,4.5,"2019-December-19","2020-October-20","Tumaco",NA,"2019112CQPRC_tuma_rep1_SM3106-14_5",1,5,1,5,"test"," (Operator: lizbethpino, Time: )","SM3106-14","test",1,1,1,1,1,NA,1,1,30.2693922768516,122.8,11.4666666666667,0.51,5.16,NA,3,1,NA,0,0,4.4,7,20,3,178.6,NA,5,1,1,1,1,NA,2,22,1032,84.2,NA,8,1,1,1,2,5,40,11.4666666666667,3.47089031441233
2019,"2019112CQPRC_tuma","2019112CQPRC_tuma",4,4.5,"2019-December-19","2020-October-20","Tumaco",NA,"2019112CQPRC_tuma_rep1_SM3553-27_3",1,3,1,3,"test"," (Operator: lizbethpino, Time: )","SM3553-27","test",1,1,1,1,1,NA,1,1,36.2638891143761,255,31.3555555555556,0.65,14.11,NA,4,1,NA,12,11.22,1.8,10.4,20,4,255,NA,5,1,1,2,1,NA,2,21,2776,312.2,NA,7,2,1,1,1,5,35,31.3555555555556,11.3707438978633
2019,"2019112CQPRC_tuma","2019112CQPRC_tuma",4,4.5,"2019-December-19","2020-October-20","Tumaco",NA,"2019112CQPRC_tuma_rep2_Eco-Blanca_7",2,7,2,4,"check"," (Operator: lizbethpino, Time: )","Eco-Blanca","test",1,1,1,1,1,NA,1,1,23.9181439227731,50,10.6222222222222,0.28,4.78,NA,3,1,NA,5,2.49,3,6,20,3,166.25,NA,4,1,1,2,2,NA,2,17,1195,55.5,NA,14,2,1,1,1,5,70,10.6222222222222,2.54063839890789
2019,"2019112CQPRC_tuma","2019112CQPRC_tuma",4,4.5,"2019-December-19","2020-October-20","Tumaco",NA,"2019112CQPRC_tuma_rep2_GM214-62_8",2,8,2,3,"test"," (Operator: lizbethpino, Time: )","GM214-62","test",1,1,1,1,1,NA,1,1,33.3098576185555,89.2,23.9333333333333,0.068,10.77,NA,3,1,NA,8,6.53,2.8,6.2,20,3,190,NA,5,1,1,3,1,NA,2,22,1930,188.2,NA,8,2,1,1,1,5,40,23.9333333333333,7.9721592567076
2019,"2019112CQPRC_tuma","2019112CQPRC_tuma",4,4.5,"2019-December-19","2020-October-20","Tumaco",NA,"2019112CQPRC_tuma_rep2_LLANERA_6",2,6,2,5,"check"," (Operator: lizbethpino, Time: )","COL1438_is_Llenerita","check_released",1,1,1,1,1,NA,1,1,22.4571052631579,168,1.75555555555556,0.1,0.79,NA,4,1,NA,0,0,4,10,20,4,230,NA,1,1,1,2,1,NA,2,4,790,30,NA,1,2,1,1,1,5,5,1.75555555555556,0.394246959064329
2019,"2019112CQPRC_tuma","2019112CQPRC_tuma",4,4.5,"2019-December-19","2020-October-20","Tumaco",NA,"2019112CQPRC_tuma_rep2_SM3106-14_10",2,10,2,1,"test"," (Operator: lizbethpino, Time: )","SM3106-14","test",1,1,1,1,1,NA,1,1,32.0848456790123,159.8,15.8444444444444,0.37,7.13,NA,4,1,NA,1,0.69,5,5.8,20,4,183,NA,5,1,1,1,1,NA,2,26,1426,130,NA,9,1,1,1,2,5,45,15.8444444444444,5.08366554869682
2019,"2019112CQPRC_tuma","2019112CQPRC_tuma",4,4.5,"2019-December-19","2020-October-20","Tumaco",NA,"2019112CQPRC_tuma_rep2_SM3553-27_9",2,9,2,2,"test"," (Operator: lizbethpino, Time: )","SM3553-27","test",1,1,1,1,1,NA,1,1,35.4735466946485,222.2,23.7555555555556,0.53,10.69,NA,4,1,NA,9,7.32,3,9.4,20,4,222.2,NA,5,1,1,2,1,NA,2,24,2138,232,NA,12,2,1,1,1,5,60,23.7555555555556,8.42693809257318
